Timestamp,Building_ID,Energy_Usage (kWh),Temperature (°C),Humidity (%),Building_Type,Occupancy_Level
2025-01-04 06:00:00,B016,165.13,21.72,75.48,Educational,Medium
2025-01-04 07:00:00,B016,93.86,15.76,87.21,Educational,Medium
2025-01-04 08:00:00,B016,238.64,32.81,83.67,Educational,High
2025-01-04 09:00:00,B016,359.74,33.7,40.23,Educational,Medium
2025-01-04 10:00:00,B016,368.24,6.16,43.18,Educational,Medium
2025-01-04 11:00:00,B016,65.19,4.06,39.97,Educational,Medium
2025-01-04 12:00:00,B016,236.33,26.78,53.25,Educational,High
2025-01-04 13:00:00,B016,289.14,23.69,44.46,Educational,Medium
2025-01-04 14:00:00,B016,304.9,30.59,84.12,Educational,High
2025-01-04 15:00:00,B016,351.13,2.87,70.86,Educational,Low
2025-01-04 16:00:00,B016,67.97,-7.51,50.93,Educational,Medium
2025-01-04 17:00:00,B016,436.05,23.56,31.58,Educational,Low
2025-01-04 18:00:00,B016,248.96,24.06,46.78,Educational,High
2025-01-04 19:00:00,B016,462.13,8.27,83.79,Educational,Medium
2025-01-04 20:00:00,B016,262.19,5.16,52.46,Educational,Medium
2025-01-04 21:00:00,B016,467.59,1.52,52.04,Educational,High
2025-01-04 22:00:00,B016,52.51,34.69,75.39,Educational,High
2025-01-04 23:00:00,B016,479.54,6.5,40.36,Educational,Low
2025-01-05 00:00:00,B016,65.97,27.62,83.79,Educational,High
2025-01-05 01:00:00,B016,370.88,34.68,84.57,Educational,Medium
2025-01-05 02:00:00,B016,239.82,9.02,75.6,Educational,Medium
2025-01-05 03:00:00,B016,92.65,15.33,75.7,Educational,Low
2025-01-05 04:00:00,B016,189.68,17.35,51.96,Educational,Medium
2025-01-05 05:00:00,B016,193.33,9.13,78.26,Educational,Low
2025-01-05 06:00:00,B016,139.7,17.01,64.29,Educational,Medium
2025-01-05 07:00:00,B016,247.95,20.4,49.11,Educational,Medium
2025-01-05 08:00:00,B016,326.86,0.09,70.89,Educational,Low
2025-01-05 09:00:00,B016,245.43,21.17,57.14,Educational,Low
2025-01-05 10:00:00,B016,446.08,9.28,34.44,Educational,Low
2025-01-05 11:00:00,B016,105.09,15.64,42.95,Educational,High
2025-01-05 12:00:00,B016,195.99,-2.64,33.58,Educational,High
2025-01-05 13:00:00,B016,173.39,16.0,48.54,Educational,High
2025-01-05 14:00:00,B016,386.35,7.23,70.52,Educational,High
2025-01-05 15:00:00,B016,245.42,5.35,66.45,Educational,Medium
2025-01-05 16:00:00,B016,140.54,-1.66,87.49,Educational,High
2025-01-05 17:00:00,B016,268.53,0.7,52.98,Educational,Low
2025-01-05 18:00:00,B016,158.75,-0.7,53.81,Educational,Medium
2025-01-05 19:00:00,B016,77.65,-0.17,83.59,Educational,Low
2025-01-05 20:00:00,B016,169.75,7.81,73.88,Educational,Medium
2025-01-05 21:00:00,B016,222.4,-5.42,64.95,Educational,Medium
2025-01-05 22:00:00,B016,338.26,5.22,32.61,Educational,High
2025-01-05 23:00:00,B016,283.76,18.6,71.42,Educational,Medium
2025-01-06 00:00:00,B016,52.7,-1.79,58.45,Educational,Low
2025-01-06 01:00:00,B016,443.47,-3.57,82.52,Educational,Low
2025-01-06 02:00:00,B016,163.43,-5.01,83.93,Educational,Medium
2025-01-06 03:00:00,B016,277.95,5.92,68.83,Educational,High
2025-01-06 04:00:00,B016,195.79,23.26,66.86,Educational,High
2025-01-06 05:00:00,B016,415.75,25.95,89.34,Educational,High
2025-01-06 06:00:00,B016,198.39,12.61,46.98,Educational,Medium
2025-01-06 07:00:00,B016,277.87,33.08,88.36,Educational,High
2025-01-06 08:00:00,B016,344.13,-0.52,49.53,Educational,High
2025-01-06 09:00:00,B016,180.77,34.35,78.86,Educational,Low
2025-01-06 10:00:00,B016,321.18,34.92,36.05,Educational,High
2025-01-06 11:00:00,B016,189.24,24.08,63.49,Educational,Low
2025-01-06 12:00:00,B016,57.87,7.27,62.86,Educational,Medium
2025-01-06 13:00:00,B016,233.32,31.02,76.89,Educational,High
2025-01-06 14:00:00,B016,73.73,19.89,33.4,Educational,Low
2025-01-06 15:00:00,B016,117.36,27.69,46.78,Educational,Low
2025-01-06 16:00:00,B016,59.4,-4.69,86.98,Educational,High
2025-01-06 17:00:00,B016,167.08,22.72,76.42,Educational,High
2025-01-06 18:00:00,B016,93.96,-5.74,35.16,Educational,High
2025-01-06 19:00:00,B016,166.01,3.96,58.71,Educational,High
2025-01-06 20:00:00,B016,484.36,9.15,65.9,Educational,Medium
2025-01-06 21:00:00,B016,106.82,10.85,73.86,Educational,High
2025-01-06 22:00:00,B016,153.77,-5.59,58.73,Educational,Low
2025-01-06 23:00:00,B016,136.83,-3.4,77.51,Educational,Low
2025-01-07 00:00:00,B016,405.64,21.68,41.63,Educational,High
2025-01-07 01:00:00,B016,312.95,4.83,86.81,Educational,High
2025-01-07 02:00:00,B016,491.94,26.58,84.22,Educational,Low
2025-01-07 03:00:00,B016,280.74,3.8,83.54,Educational,Low
2025-01-07 04:00:00,B016,181.41,-3.01,70.34,Educational,High
2025-01-07 05:00:00,B016,472.94,-2.64,81.17,Educational,Medium
2025-01-07 06:00:00,B016,387.42,20.4,88.28,Educational,High
2025-01-07 07:00:00,B016,292.02,1.06,53.13,Educational,Low
2025-01-07 08:00:00,B016,283.1,-5.8,39.99,Educational,Medium
2025-01-07 09:00:00,B016,164.75,17.95,56.85,Educational,Medium
2025-01-07 10:00:00,B016,474.17,21.78,45.71,Educational,Low
2025-01-07 11:00:00,B016,260.1,12.16,62.14,Educational,High
2025-01-07 12:00:00,B016,177.55,26.95,40.77,Educational,High
2025-01-07 13:00:00,B016,416.91,0.37,32.91,Educational,Low
2025-01-07 14:00:00,B016,239.03,34.58,39.12,Educational,Low
2025-01-07 15:00:00,B016,120.5,2.94,49.68,Educational,High
2025-01-07 16:00:00,B016,344.93,2.29,33.06,Educational,High
2025-01-07 17:00:00,B016,120.33,-5.93,61.91,Educational,Low
2025-01-07 18:00:00,B016,276.63,2.42,41.6,Educational,High
2025-01-07 19:00:00,B016,499.51,13.34,87.85,Educational,Low
2025-01-07 20:00:00,B016,376.66,-8.05,78.15,Educational,Low
2025-01-07 21:00:00,B016,306.76,-8.01,38.97,Educational,Low
2025-01-07 22:00:00,B016,154.82,34.68,70.78,Educational,Medium
2025-01-07 23:00:00,B016,91.1,-2.81,39.71,Educational,High
2025-01-08 00:00:00,B016,452.52,-0.73,54.97,Educational,Medium
2025-01-08 01:00:00,B016,385.19,2.41,81.53,Educational,High
2025-01-08 02:00:00,B016,156.77,-7.9,36.64,Educational,Low
2025-01-08 03:00:00,B016,172.49,-2.45,37.48,Educational,Low
2025-01-08 04:00:00,B016,344.9,11.1,57.5,Educational,High
2025-01-08 05:00:00,B016,299.16,1.59,48.48,Educational,High
2025-01-08 06:00:00,B016,117.66,17.77,81.13,Educational,Low
2025-01-08 07:00:00,B016,417.39,-7.93,72.55,Educational,Medium
2025-01-08 08:00:00,B016,324.73,15.17,35.78,Educational,High
2025-01-08 09:00:00,B016,162.28,-9.92,43.41,Educational,Medium
2025-01-08 10:00:00,B016,300.56,32.12,40.57,Educational,Medium
2025-01-08 11:00:00,B016,463.97,0.46,58.05,Educational,Low
2025-01-08 12:00:00,B016,216.61,-1.43,78.99,Educational,High
2025-01-08 13:00:00,B016,317.0,31.3,30.6,Educational,Low
2025-01-08 14:00:00,B016,202.52,-5.97,84.68,Educational,Low
2025-01-08 15:00:00,B016,206.77,-0.8,83.85,Educational,Medium
2025-01-08 16:00:00,B016,371.96,27.01,75.6,Educational,Low
2025-01-08 17:00:00,B016,422.96,8.48,69.48,Educational,Low
2025-01-08 18:00:00,B016,217.83,22.13,70.43,Educational,Medium
2025-01-08 19:00:00,B016,476.5,-9.26,79.45,Educational,Medium
2025-01-08 20:00:00,B016,272.81,33.14,34.32,Educational,High
2025-01-08 21:00:00,B016,439.57,12.4,51.97,Educational,Medium
2025-01-08 22:00:00,B016,188.78,28.11,60.32,Educational,Medium
2025-01-08 23:00:00,B016,189.42,-0.97,78.46,Educational,Low
2025-01-09 00:00:00,B016,273.91,13.7,71.76,Educational,Medium
2025-01-09 01:00:00,B016,216.12,25.01,43.48,Educational,Low
2025-01-09 02:00:00,B016,316.73,29.86,71.23,Educational,Low
2025-01-09 03:00:00,B016,385.65,-9.39,48.34,Educational,Medium
2025-01-09 04:00:00,B016,227.35,21.94,38.86,Educational,Medium
2025-01-09 05:00:00,B016,297.04,2.09,59.67,Educational,Low
2025-01-09 06:00:00,B016,51.93,25.53,48.53,Educational,Medium
2025-01-09 07:00:00,B016,149.13,23.88,48.21,Educational,Low
2025-01-09 08:00:00,B016,141.86,-1.24,67.55,Educational,Medium
2025-01-09 09:00:00,B016,54.29,7.63,84.4,Educational,Low
2025-01-09 10:00:00,B016,251.48,21.81,49.33,Educational,Medium
2025-01-09 11:00:00,B016,433.75,13.94,88.09,Educational,High
2025-01-09 12:00:00,B016,281.42,24.49,66.01,Educational,Low
2025-01-09 13:00:00,B016,423.95,1.42,43.77,Educational,Low
2025-01-09 14:00:00,B016,88.1,8.39,79.24,Educational,Low
2025-01-09 15:00:00,B016,247.98,14.07,53.66,Educational,Medium
2025-01-09 16:00:00,B016,433.06,10.47,30.01,Educational,Low
2025-01-09 17:00:00,B016,80.04,7.75,80.11,Educational,Low
2025-01-09 18:00:00,B016,130.92,26.13,64.77,Educational,Medium
2025-01-09 19:00:00,B016,295.91,15.28,30.41,Educational,High
2025-01-09 20:00:00,B016,421.9,22.79,41.34,Educational,High
2025-01-09 21:00:00,B016,419.46,-6.09,86.51,Educational,High
2025-01-09 22:00:00,B016,324.21,22.69,69.7,Educational,Low
2025-01-09 23:00:00,B016,348.81,3.32,48.78,Educational,Medium
2025-01-10 00:00:00,B016,238.38,34.41,47.12,Educational,Medium
2025-01-10 01:00:00,B016,190.27,9.48,31.94,Educational,Low
2025-01-10 02:00:00,B016,223.95,29.11,32.34,Educational,High
2025-01-10 03:00:00,B016,492.6,16.69,47.48,Educational,High
2025-01-10 04:00:00,B016,55.04,18.85,37.88,Educational,High
2025-01-10 05:00:00,B016,181.62,27.73,58.71,Educational,High
2025-01-10 06:00:00,B016,410.84,6.97,72.46,Educational,Low
2025-01-10 07:00:00,B016,450.98,16.69,62.31,Educational,High
2025-01-10 08:00:00,B016,168.91,11.11,34.36,Educational,Low
2025-01-10 09:00:00,B016,155.38,-5.61,68.05,Educational,Medium
2025-01-10 10:00:00,B016,83.33,27.64,49.5,Educational,Low
2025-01-10 11:00:00,B016,496.25,-0.06,52.55,Educational,Medium
2025-01-10 12:00:00,B016,71.98,33.48,45.35,Educational,Low
2025-01-10 13:00:00,B016,329.4,14.26,40.27,Educational,High
2025-01-10 14:00:00,B016,489.25,29.22,54.22,Educational,Low
2025-01-10 15:00:00,B016,380.47,29.99,74.13,Educational,High
2025-01-10 16:00:00,B016,259.68,-3.95,55.52,Educational,High
2025-01-10 17:00:00,B016,312.48,-2.12,50.43,Educational,Low
2025-01-10 18:00:00,B016,167.61,5.44,60.89,Educational,High
2025-01-10 19:00:00,B016,159.79,-7.83,65.14,Educational,Medium
2025-01-10 20:00:00,B016,237.27,5.57,33.46,Educational,Medium
2025-01-10 21:00:00,B016,235.08,31.3,30.79,Educational,Medium
2025-01-10 22:00:00,B016,476.95,8.88,79.0,Educational,High
2025-01-10 23:00:00,B016,221.55,-5.55,40.43,Educational,Medium
2025-01-11 00:00:00,B016,282.91,32.13,77.17,Educational,High
2025-01-11 01:00:00,B016,70.32,0.79,65.65,Educational,Medium
2025-01-11 02:00:00,B016,483.77,33.17,74.82,Educational,Low
2025-01-11 03:00:00,B016,380.15,28.56,66.64,Educational,Medium
2025-01-11 04:00:00,B016,429.6,6.0,55.13,Educational,High
2025-01-11 05:00:00,B016,90.77,5.94,87.12,Educational,High
2025-01-11 06:00:00,B016,290.48,11.53,56.53,Educational,Medium
2025-01-11 07:00:00,B016,141.44,12.11,52.09,Educational,High
2025-01-11 08:00:00,B016,226.2,21.98,64.77,Educational,High
2025-01-11 09:00:00,B016,50.05,-7.16,54.5,Educational,High
2025-01-11 10:00:00,B016,361.92,0.07,56.0,Educational,Low
2025-01-11 11:00:00,B016,153.29,13.05,84.68,Educational,Low
2025-01-11 12:00:00,B016,451.11,31.18,60.44,Educational,High
2025-01-11 13:00:00,B016,62.13,-5.92,39.41,Educational,Low
2025-01-11 14:00:00,B016,203.71,-0.17,75.44,Educational,Medium
2025-01-11 15:00:00,B016,450.79,17.54,82.57,Educational,Low
2025-01-11 16:00:00,B016,390.69,7.56,79.48,Educational,High
2025-01-11 17:00:00,B016,137.35,-5.9,49.77,Educational,High
2025-01-11 18:00:00,B016,163.69,12.94,88.77,Educational,Low
2025-01-11 19:00:00,B016,357.03,7.37,67.95,Educational,Medium
2025-01-11 20:00:00,B016,161.85,13.47,31.42,Educational,Medium
2025-01-11 21:00:00,B016,127.88,4.83,78.25,Educational,Medium
2025-01-11 22:00:00,B016,148.79,-6.82,50.87,Educational,Low
2025-01-11 23:00:00,B016,483.33,-3.73,32.63,Educational,Medium
2025-01-12 00:00:00,B016,341.82,32.75,81.45,Educational,High
2025-01-12 01:00:00,B016,116.11,23.33,33.3,Educational,Low
2025-01-12 02:00:00,B016,330.86,33.98,36.02,Educational,Low
2025-01-12 03:00:00,B016,466.7,31.89,54.97,Educational,Low
2025-01-12 04:00:00,B016,63.68,21.27,86.08,Educational,Low
2025-01-12 05:00:00,B016,90.28,28.4,62.09,Educational,Medium
2025-01-12 06:00:00,B016,202.04,-5.53,87.4,Educational,High
2025-01-12 07:00:00,B016,414.44,-4.58,48.09,Educational,Medium
2025-01-12 08:00:00,B016,286.44,33.05,58.86,Educational,High
2025-01-12 09:00:00,B016,199.22,-4.51,54.79,Educational,Medium
2025-01-12 10:00:00,B016,102.44,17.67,53.87,Educational,High
2025-01-12 11:00:00,B016,191.68,15.58,66.77,Educational,Low
2025-01-12 12:00:00,B016,390.62,-3.86,87.91,Educational,Low
2025-01-12 13:00:00,B016,467.0,8.55,74.43,Educational,High
2025-01-12 14:00:00,B016,65.43,22.72,86.6,Educational,Medium
2025-01-12 15:00:00,B016,145.08,2.91,68.87,Educational,High
2025-01-12 16:00:00,B016,300.82,8.56,40.14,Educational,Low
2025-01-12 17:00:00,B016,463.43,16.21,85.18,Educational,High
2025-01-12 18:00:00,B016,319.28,-9.02,49.98,Educational,Low
2025-01-12 19:00:00,B016,150.18,-4.64,60.07,Educational,Medium
2025-01-12 20:00:00,B016,234.81,13.17,43.03,Educational,Medium
2025-01-12 21:00:00,B016,242.69,0.74,75.55,Educational,Medium
2025-01-12 22:00:00,B016,377.11,32.13,44.23,Educational,High
2025-01-12 23:00:00,B016,96.8,4.51,62.29,Educational,Low
2025-01-13 00:00:00,B016,273.29,-2.36,68.94,Educational,High
2025-01-13 01:00:00,B016,127.87,-1.33,75.74,Educational,High
2025-01-13 02:00:00,B016,498.83,13.52,62.66,Educational,Medium
2025-01-13 03:00:00,B016,236.27,-6.39,85.45,Educational,Medium
2025-01-13 04:00:00,B016,118.06,31.18,64.93,Educational,High
2025-01-13 05:00:00,B016,207.65,-6.12,41.16,Educational,High
2025-01-13 06:00:00,B016,362.14,8.3,76.92,Educational,Medium
2025-01-13 07:00:00,B016,197.43,3.89,34.28,Educational,High
2025-01-13 08:00:00,B016,334.87,17.0,74.38,Educational,High
2025-01-13 09:00:00,B016,417.71,34.29,86.86,Educational,Low
2025-01-13 10:00:00,B016,442.05,23.66,72.2,Educational,High
2025-01-13 11:00:00,B016,407.34,30.29,73.92,Educational,Medium
2025-01-13 12:00:00,B016,182.33,-3.33,57.51,Educational,High
2025-01-13 13:00:00,B016,464.6,1.2,44.38,Educational,High
2025-01-13 14:00:00,B016,470.93,27.32,73.65,Educational,Medium
2025-01-13 15:00:00,B016,207.05,15.44,34.61,Educational,High
2025-01-13 16:00:00,B016,362.92,25.43,56.83,Educational,Low
2025-01-13 17:00:00,B016,197.31,7.3,34.5,Educational,Medium
2025-01-13 18:00:00,B016,210.79,5.12,59.92,Educational,Medium
2025-01-13 19:00:00,B016,337.3,24.64,40.31,Educational,High
2025-01-13 20:00:00,B016,354.56,19.77,37.04,Educational,Low
2025-01-13 21:00:00,B016,354.7,19.16,33.53,Educational,Medium
2025-01-13 22:00:00,B016,306.77,23.97,35.94,Educational,Medium
2025-01-13 23:00:00,B016,480.7,28.52,30.66,Educational,High
2025-01-14 00:00:00,B016,282.81,-0.08,75.87,Educational,Medium
2025-01-14 01:00:00,B016,324.53,-8.29,76.27,Educational,High
2025-01-14 02:00:00,B016,468.41,4.35,41.69,Educational,High
2025-01-14 03:00:00,B016,52.72,8.14,32.52,Educational,High
2025-01-14 04:00:00,B016,486.03,19.49,43.46,Educational,High
2025-01-14 05:00:00,B016,489.49,0.08,63.69,Educational,High
2025-01-14 06:00:00,B016,216.59,20.4,52.6,Educational,High
2025-01-14 07:00:00,B016,347.18,14.71,46.71,Educational,High
2025-01-14 08:00:00,B016,366.83,33.23,77.46,Educational,High
2025-01-14 09:00:00,B016,81.05,-5.74,50.53,Educational,High
2025-01-14 10:00:00,B016,266.34,-7.19,87.09,Educational,High
2025-01-14 11:00:00,B016,478.85,23.91,40.77,Educational,Medium
2025-01-14 12:00:00,B016,226.46,11.34,55.29,Educational,Low
2025-01-14 13:00:00,B016,78.28,24.54,74.04,Educational,Low
2025-01-14 14:00:00,B016,158.02,25.88,76.45,Educational,High
2025-01-14 15:00:00,B016,50.53,-0.71,54.68,Educational,Medium
2025-01-14 16:00:00,B016,320.27,15.85,34.91,Educational,High
2025-01-14 17:00:00,B016,376.08,12.13,31.16,Educational,High
2025-01-14 18:00:00,B016,60.45,1.31,37.28,Educational,High
2025-01-14 19:00:00,B016,174.05,34.48,46.21,Educational,Low
2025-01-14 20:00:00,B016,137.01,1.08,60.43,Educational,Low
2025-01-14 21:00:00,B016,181.33,28.16,89.85,Educational,Low
2025-01-14 22:00:00,B016,316.94,23.31,56.44,Educational,High
2025-01-14 23:00:00,B016,186.17,21.81,45.5,Educational,High
2025-01-15 00:00:00,B016,423.79,25.9,42.93,Educational,High
2025-01-15 01:00:00,B016,148.73,0.35,61.22,Educational,Low
2025-01-15 02:00:00,B016,397.06,6.65,53.81,Educational,Low
2025-01-15 03:00:00,B016,417.47,28.31,44.13,Educational,Low
2025-01-15 04:00:00,B016,407.2,11.06,78.25,Educational,High
2025-01-15 05:00:00,B016,143.66,1.65,40.83,Educational,Low
2025-01-15 06:00:00,B016,458.54,31.9,33.11,Educational,Low
2025-01-15 07:00:00,B016,303.9,7.57,67.9,Educational,High
2025-01-15 08:00:00,B016,104.17,14.29,73.71,Educational,Medium
2025-01-15 09:00:00,B016,201.93,9.39,60.2,Educational,Low
2025-01-15 10:00:00,B016,366.19,7.35,53.13,Educational,Medium
2025-01-15 11:00:00,B016,432.41,0.47,48.88,Educational,Medium
2025-01-15 12:00:00,B016,337.62,-3.96,62.41,Educational,Medium
2025-01-15 13:00:00,B016,124.48,21.68,38.4,Educational,High
2025-01-15 14:00:00,B016,428.1,34.07,34.44,Educational,Low
2025-01-15 15:00:00,B016,381.13,7.18,35.19,Educational,Low
2025-01-15 16:00:00,B016,142.52,2.62,55.76,Educational,Medium
2025-01-15 17:00:00,B016,137.54,-6.56,65.59,Educational,Medium
2025-01-15 18:00:00,B016,428.85,9.04,74.39,Educational,Low
2025-01-15 19:00:00,B016,196.83,14.27,65.5,Educational,Low
2025-01-15 20:00:00,B016,337.03,14.43,58.38,Educational,High
2025-01-15 21:00:00,B016,185.52,-8.27,38.82,Educational,High
2025-01-15 22:00:00,B016,449.59,18.48,73.36,Educational,Medium
2025-01-15 23:00:00,B016,377.45,7.88,87.81,Educational,High
2025-01-01 00:00:00,B017,397.11,28.75,83.33,Educational,High
2025-01-01 01:00:00,B017,93.62,25.71,55.56,Educational,Medium
2025-01-01 02:00:00,B017,158.32,4.58,43.97,Educational,Medium
2025-01-01 03:00:00,B017,327.27,26.67,57.14,Educational,Low
2025-01-01 04:00:00,B017,251.76,25.65,56.9,Educational,Medium
2025-01-01 05:00:00,B017,233.82,-5.58,46.09,Educational,Medium
2025-01-01 06:00:00,B017,470.27,0.22,74.82,Educational,High
2025-01-01 07:00:00,B017,284.7,16.98,72.05,Educational,Low
2025-01-01 08:00:00,B017,336.12,31.57,67.6,Educational,Low
2025-01-01 09:00:00,B017,481.26,34.14,68.29,Educational,Medium
2025-01-01 10:00:00,B017,422.83,1.13,61.45,Educational,Low
2025-01-01 11:00:00,B017,137.67,32.03,36.27,Educational,High
2025-01-01 12:00:00,B017,65.58,33.17,49.2,Educational,Low
2025-01-01 13:00:00,B017,117.47,17.2,58.63,Educational,Low
2025-01-01 14:00:00,B017,489.07,5.73,45.49,Educational,Medium
2025-01-01 15:00:00,B017,111.33,23.96,49.82,Educational,Medium
2025-01-01 16:00:00,B017,232.48,29.21,68.51,Educational,High
2025-01-01 17:00:00,B017,171.84,20.04,32.86,Educational,High
2025-01-01 18:00:00,B017,339.68,31.51,59.79,Educational,Medium
2025-01-01 19:00:00,B017,126.73,6.65,41.98,Educational,Low
2025-01-01 20:00:00,B017,317.79,2.4,87.45,Educational,Medium
2025-01-01 21:00:00,B017,153.46,32.55,80.72,Educational,Low
2025-01-01 22:00:00,B017,84.49,16.84,82.05,Educational,High
2025-01-01 23:00:00,B017,271.33,-1.0,73.56,Educational,High
2025-01-02 00:00:00,B017,224.72,22.79,54.65,Educational,Low
2025-01-02 01:00:00,B017,222.02,4.94,70.29,Educational,Low
2025-01-02 02:00:00,B017,146.58,5.29,68.67,Educational,Medium
2025-01-02 03:00:00,B017,317.22,2.75,70.17,Educational,High
2025-01-02 04:00:00,B017,381.12,19.05,88.27,Educational,Low
2025-01-02 05:00:00,B017,108.39,18.56,49.68,Educational,Medium
2025-01-02 06:00:00,B017,321.3,-8.77,37.36,Educational,Medium
2025-01-02 07:00:00,B017,203.25,21.88,62.7,Educational,High
2025-01-02 08:00:00,B017,223.06,-8.06,58.16,Educational,Medium
2025-01-02 09:00:00,B017,478.27,12.57,60.15,Educational,Low
2025-01-02 10:00:00,B017,221.61,31.94,43.78,Educational,Low
2025-01-02 11:00:00,B017,403.33,21.47,77.32,Educational,Medium
2025-01-02 12:00:00,B017,224.65,13.16,58.04,Educational,Low
2025-01-02 13:00:00,B017,293.77,22.08,69.21,Educational,High
2025-01-02 14:00:00,B017,68.49,1.36,89.04,Educational,Low
2025-01-02 15:00:00,B017,355.06,6.74,82.09,Educational,High
2025-01-02 16:00:00,B017,59.76,20.91,41.54,Educational,High
2025-01-02 17:00:00,B017,168.73,9.38,80.63,Educational,High
2025-01-02 18:00:00,B017,413.82,25.23,54.87,Educational,Medium
2025-01-02 19:00:00,B017,189.06,14.61,37.74,Educational,High
2025-01-02 20:00:00,B017,453.84,31.8,34.57,Educational,Medium
2025-01-02 21:00:00,B017,292.86,6.76,64.13,Educational,Medium
2025-01-02 22:00:00,B017,381.41,-2.99,46.17,Educational,Low
2025-01-02 23:00:00,B017,195.65,16.17,68.45,Educational,Medium
2025-01-03 00:00:00,B017,419.1,30.56,36.38,Educational,Low
2025-01-03 01:00:00,B017,250.76,20.09,75.26,Educational,High
2025-01-03 02:00:00,B017,53.83,-0.07,59.51,Educational,High
2025-01-03 03:00:00,B017,262.02,-2.2,52.7,Educational,Low
2025-01-03 04:00:00,B017,483.96,23.18,79.76,Educational,Medium
2025-01-03 05:00:00,B017,313.76,-3.58,47.86,Educational,Medium
2025-01-03 06:00:00,B017,376.8,-8.24,61.86,Educational,High
2025-01-03 07:00:00,B017,430.9,20.37,53.23,Educational,Medium
2025-01-03 08:00:00,B017,73.95,24.21,64.59,Educational,Medium
2025-01-03 09:00:00,B017,148.13,27.5,35.67,Educational,Medium
2025-01-03 10:00:00,B017,210.08,12.0,77.45,Educational,Low
2025-01-03 11:00:00,B017,61.41,-9.57,47.47,Educational,Medium
2025-01-03 12:00:00,B017,76.78,31.69,49.15,Educational,Medium
2025-01-03 13:00:00,B017,478.42,19.65,30.34,Educational,Low
2025-01-03 14:00:00,B017,373.42,-7.73,76.93,Educational,Low
2025-01-03 15:00:00,B017,342.09,33.04,78.64,Educational,High
2025-01-03 16:00:00,B017,420.94,2.39,73.84,Educational,High
2025-01-03 17:00:00,B017,96.16,22.93,32.58,Educational,High
2025-01-03 18:00:00,B017,355.03,-2.4,72.29,Educational,Medium
2025-01-03 19:00:00,B017,186.9,29.46,62.87,Educational,High
2025-01-03 20:00:00,B017,347.77,3.51,55.97,Educational,High
2025-01-03 21:00:00,B017,493.47,-8.46,32.56,Educational,Medium
2025-01-03 22:00:00,B017,346.83,7.39,89.98,Educational,High
2025-01-03 23:00:00,B017,393.84,33.52,32.14,Educational,Low
2025-01-04 00:00:00,B017,115.32,11.55,55.16,Educational,Low
2025-01-04 01:00:00,B017,93.09,15.56,46.81,Educational,Medium
2025-01-04 02:00:00,B017,432.0,7.98,89.57,Educational,Medium
2025-01-04 03:00:00,B017,404.88,9.52,56.0,Educational,Low
2025-01-04 04:00:00,B017,429.39,-7.68,40.25,Educational,Medium
2025-01-04 05:00:00,B017,158.72,22.62,66.44,Educational,Medium
2025-01-04 06:00:00,B017,249.1,1.38,37.59,Educational,Low
2025-01-04 07:00:00,B017,151.75,-9.15,55.11,Educational,High
2025-01-04 08:00:00,B017,445.81,30.77,61.74,Educational,High
2025-01-04 09:00:00,B017,327.42,32.18,61.06,Educational,High
2025-01-04 10:00:00,B017,322.01,17.77,51.77,Educational,Medium
2025-01-04 11:00:00,B017,271.01,8.96,69.5,Educational,High
2025-01-04 12:00:00,B017,437.72,18.16,53.92,Educational,High
2025-01-04 13:00:00,B017,283.23,10.39,72.64,Educational,Low
2025-01-04 14:00:00,B017,486.82,16.28,57.96,Educational,Low
2025-01-04 15:00:00,B017,75.69,-1.24,37.44,Educational,High
2025-01-04 16:00:00,B017,487.15,17.83,52.82,Educational,Medium
2025-01-04 17:00:00,B017,343.82,33.67,40.55,Educational,Medium
2025-01-04 18:00:00,B017,384.31,12.46,76.78,Educational,Low
2025-01-04 19:00:00,B017,197.04,22.77,69.2,Educational,Low
2025-01-04 20:00:00,B017,243.51,14.38,50.95,Educational,Low
2025-01-04 21:00:00,B017,352.43,6.97,67.88,Educational,Low
2025-01-04 22:00:00,B017,392.45,6.89,64.07,Educational,Medium
2025-01-04 23:00:00,B017,167.55,14.71,67.17,Educational,High
2025-01-05 00:00:00,B017,91.28,-2.46,52.02,Educational,High
2025-01-05 01:00:00,B017,478.58,7.62,87.45,Educational,Low
2025-01-05 02:00:00,B017,471.98,19.34,39.51,Educational,Medium
2025-01-05 03:00:00,B017,271.44,-6.68,69.25,Educational,High
2025-01-05 04:00:00,B017,240.33,16.94,61.47,Educational,Low
2025-01-05 05:00:00,B017,242.12,16.84,77.37,Educational,Low
2025-01-05 06:00:00,B017,191.84,19.77,39.44,Educational,Medium
2025-01-05 07:00:00,B017,262.75,30.29,31.35,Educational,Medium
2025-01-05 08:00:00,B017,192.46,3.07,59.43,Educational,Medium
2025-01-05 09:00:00,B017,497.14,-2.56,76.88,Educational,Medium
2025-01-05 10:00:00,B017,223.32,17.78,30.0,Educational,Low
2025-01-05 11:00:00,B017,480.89,-2.22,58.77,Educational,Low
2025-01-05 12:00:00,B017,329.33,16.16,42.25,Educational,Medium
2025-01-05 13:00:00,B017,258.67,3.27,71.76,Educational,Medium
2025-01-05 14:00:00,B017,432.45,-1.3,55.06,Educational,Medium
2025-01-05 15:00:00,B017,176.18,13.0,84.91,Educational,High
2025-01-05 16:00:00,B017,153.29,-3.61,50.99,Educational,High
2025-01-05 17:00:00,B017,63.95,28.35,53.84,Educational,Medium
